1 input_1.asc: UAV Cruise and satellite targeting Mar 14 2025 13:55:26
  0  0 50
time            mach_c1         lonx_c1         latx_c1         alt_c1          
dvbe_c1         psivgx_c1       thtvgx_c1       SBEG1_c1        SBEG2_c1        
SBEG3_c1        VBEG1_c1        VBEG2_c1        VBEG3_c1        SBII1_c1        
SBII2_c1        SBII3_c1        thrust_c1       mach_t1         lonx_t1         
latx_t1         alt_t1          dvbe_t1         psivgx_t1       thtvgx_t1       
SBEG1_t1        SBEG2_t1        SBEG3_t1        VBEG1_t1        VBEG2_t1        
VBEG3_t1        SBII1_t1        SBII2_t1        SBII3_t1        mach_s1         
lonx_s1         latx_s1         alt_s1          dvbe_s1         psivgx_s1       
thtvgx_s1       SBEG1_s1        SBEG2_s1        SBEG3_s1        VBEG1_s1        
VBEG2_s1        VBEG3_s1        SBII1_s1        SBII2_s1        SBII3_s1        
-0.00628231     4.97252e+06     1.51505e+06     3.68368e+06     25.9062         
33.1926         44.173          558455          7632.63         61.0939         
2.37414         1.70403e+06     2.19278e+06     -58454.6        3686.26         
6675.97         -316.179        4.08566e+06     2.83001e+06     4.82862e+06     
363.5           0.532226        15.4292         35.3975         3420.6          
173.949         -179.584        10.7748         -275.762        66061.6         
3579.4          -170.877        -1.24011        -32.5196        4.97045e+06     
1.51468e+06     3.69234e+06     1681.36         0.0294192       15.4285         
35.3231         101.25          9.99975         45.0183         0.0360409       
2570.17         2571.07         -1.24975        7.06863         7.07314         
-0.00629016     4.97246e+06     1.51523e+06     3.68368e+06     25.9056         
33.2311         44.1882         558613          7632.46         61.1237         
2.37723         1.70587e+06     2.19612e+06     -58612.8        3682.7          
6677.72         -316.584        4.08269e+06     2.83224e+06     4.83006e+06     
364             0.531153        15.4292         35.3967         3436.5          
173.568         -179.609        10.3147         -361.17         66061           
3563.5          -170.759        -1.1662         -31.0782        4.97046e+06     
1.51488e+06     3.69228e+06     1681.61         0.0294192       15.4286         
35.3231         101.253         9.99975         45.0183         0.0360858       
2573.7          2574.6          -1.2529         7.06863         7.07314         
-0.006298       4.9724e+06      1.51542e+06     3.68368e+06     25.905          
33.2696         44.2035         558771          7632.28         61.1534         
2.38033         1.70771e+06     2.19945e+06     -58771.2        3679.14         
6679.46         -316.988        4.07972e+06     2.83446e+06     4.83149e+06     
364.5           0.530199        15.4291         35.3959         3451.68         
173.228         -179.633        9.85031         -446.526        66060.4         
3548.32         -170.671        -1.09174        -29.6349        4.97046e+06     
1.51508e+06     3.69222e+06     1681.83         0.0294192       15.4286         
35.3232         101.256         9.99975         45.0183         0.0361308       
2577.24         2578.14         -1.25605        7.06863         7.07315         
-0.00630585     4.97234e+06     1.5156e+06      3.68369e+06     25.9044         
33.3081         44.2187         558930          7632.1          61.1832         
2.38342         1.70955e+06     2.20279e+06     -58929.8        3675.57         
6681.2          -317.393        4.07675e+06     2.83669e+06     4.83291e+06     
365             0.529362        15.4291         35.3952         3466.13         
172.928         -179.659        9.38155         -531.846        66059.9         
3533.87         -170.612        -1.0167         -28.1887        4.97047e+06     
1.51527e+06     3.69216e+06     1682.02         0.0294192       15.4287         
35.3232         101.259         9.99975         45.0183         0.0361757       
2580.77         2581.68         -1.2592         7.06862         7.07315         
-0.00631369     4.97228e+06     1.51578e+06     3.68369e+06     25.9038         
33.3467         44.2338         559089          7631.93         61.213          
2.38651         1.71139e+06     2.20614e+06     -59088.6        3672            
6682.94         -317.797        4.07378e+06     2.83891e+06     4.83434e+06     
365.5           0.528646        15.4291         35.3944         3479.87         
172.669         -179.684        8.90834         -617.143        66059.4         
3520.13         -170.584        -0.94102        -26.7385        4.97047e+06     
1.51547e+06     3.6921e+06      1682.18         0.0294192       15.4287         
35.3232         101.262         9.99975         45.0184         0.0362207       
2584.31         2585.21         -1.26236        7.06862         7.07315         
-0.00632154     4.97223e+06     1.51597e+06     3.68369e+06     25.9032         
33.3852         44.249          559248          7631.75         61.2428         
2.3896          1.71322e+06     2.20948e+06     -59247.6        3668.43         
6684.68         -318.201        4.07081e+06     2.84113e+06     4.83577e+06     
366             0.528051        15.4291         35.3936         3492.87         
172.451         -179.71         8.43057         -702.434        66058.9         
3507.13         -170.585        -0.86464        -25.2832        4.97047e+06     
1.51567e+06     3.69204e+06     1682.32         0.0294192       15.4287         
35.3233         101.266         9.99975         45.0184         0.0362656       
2587.84         2588.75         -1.26552        7.06862         7.07316         
-0.00632939     4.97217e+06     1.51615e+06     3.68369e+06     25.9026         
33.4238         44.2642         559407          7631.57         61.2727         
2.39269         1.71506e+06     2.21282e+06     -59406.8        3664.85         
6686.42         -318.605        4.06783e+06     2.84336e+06     4.83719e+06     
366.5           0.527578        15.4291         35.3929         3505.15         
172.275         -179.736        7.94809         -787.734        66058.5         
3494.85         -170.618        -0.7875         -23.8214        4.97047e+06     
1.51587e+06     3.69198e+06     1682.43         0.0294192       15.4288         
35.3233         101.269         9.99975         45.0184         0.0363106       
2591.37         2592.29         -1.26869        7.06861         7.07316         
-0.00633723     4.97211e+06     1.51634e+06     3.6837e+06      25.902          
33.4624         44.2793         559566          7631.4          61.3026         
2.39578         1.71689e+06     2.21616e+06     -59566.2        3661.27         
6688.16         -319.009        4.06486e+06     2.84558e+06     4.83861e+06     
367             0.527229        15.4291         35.3921         3516.69         
172.14          -179.762        7.46074         -873.057        66058.2         
3483.31         -170.681        -0.709538       -22.3519        4.97047e+06     
1.51607e+06     3.69191e+06     1682.51         0.0294192       15.4288         
35.3233         101.272         9.99975         45.0184         0.0363556       
2594.91         2595.82         -1.27186        7.06861         7.07316         
-0.00634508     4.97205e+06     1.51652e+06     3.6837e+06      25.9014         
33.501          44.2944         559726          7631.22         61.3324         
2.39887         1.71872e+06     2.21951e+06     -59725.8        3657.69         
6689.9          -319.412        4.06188e+06     2.8478e+06      4.84003e+06     
367.5           0.527004        15.4291         35.3913         3527.5          
172.048         -179.788        6.96832         -958.421        66057.8         
3472.5          -170.776        -0.630687       -20.873         4.97048e+06     
1.51627e+06     3.69185e+06     1682.56         0.0294192       15.4289         
35.3234         101.275         9.99975         45.0185         0.0364005       
2598.44         2599.36         -1.27504        7.06861         7.07316         
-0.00635293     4.97199e+06     1.5167e+06      3.6837e+06      25.9008         
33.5397         44.3095         559886          7631.04         61.3624         
2.40196         1.72055e+06     2.22285e+06     -59885.6        3654.11         
6691.64         -319.816        4.05891e+06     2.85002e+06     4.84145e+06     
368             0.526906        15.4291         35.3906         3537.56         
171.999         -179.815        6.47064         -1043.84        66057.5         
3462.44         -170.903        -0.550879       -19.3833        4.97048e+06     
1.51646e+06     3.69179e+06     1682.58         0.0294192       15.4289         
35.3234         101.278         9.99975         45.0185         0.0364455       
2601.98         2602.9          -1.27821        7.06861         7.07317         
-0.00636077     4.97193e+06     1.51689e+06     3.68371e+06     25.9002         
33.5783         44.3246         560046          7630.87         61.3923         
2.40505         1.72237e+06     2.2262e+06      -60045.6        3650.52         
6693.38         -320.219        4.05593e+06     2.85223e+06     4.84287e+06     
368.5           0.526935        15.4291         35.3898         3546.88         
171.993         -179.843        5.96751         -1129.33        66057.3         
3453.12         -171.06         -0.470045       -17.8812        4.97047e+06     
1.51666e+06     3.69172e+06     1682.57         0.0294192       15.4289         
35.3234         101.281         9.99975         45.0185         0.0364904       
2605.51         2606.43         -1.2814         7.0686          7.07317         
-0.00636862     4.97188e+06     1.51707e+06     3.68371e+06     25.8996         
33.617          44.3397         560206          7630.69         61.4222         
2.40814         1.7242e+06      2.22955e+06     -60205.8        3646.92         
6695.11         -320.623        4.05295e+06     2.85445e+06     4.84429e+06     
369             0.527093        15.4291         35.389          3555.44         
172.031         -179.87         5.45875         -1214.9         66057.1         
3444.56         -171.25         -0.388109       -16.3651        4.97047e+06     
1.51686e+06     3.69166e+06     1682.54         0.0294192       15.429          
35.3235         101.285         9.99975         45.0185         0.0365354       
2609.05         2609.97         -1.28458        7.0686          7.07317         
-0.00637646     4.97182e+06     1.51726e+06     3.68371e+06     25.899          
33.6557         44.3548         560366          7630.51         61.4522         
2.41122         1.72602e+06     2.2329e+06      -60366.2        3643.33         
6696.85         -321.026        4.04997e+06     2.85667e+06     4.8457e+06      
369.5           0.527382        15.4291         35.3882         3563.24         
172.113         -179.898        4.94414         -1300.58        66056.9         
3436.76         -171.472        -0.304997       -14.8335        4.97047e+06     
1.51706e+06     3.69159e+06     1682.47         0.0294192       15.429          
35.3235         101.288         9.99975         45.0185         0.0365803       
2612.58         2613.51         -1.28777        7.0686          7.07317         
-0.00638431     4.97176e+06     1.51744e+06     3.68371e+06     25.8984         
33.6944         44.3698         560527          7630.33         61.4822         
2.41431         1.72784e+06     2.23624e+06     -60526.8        3639.73         
6698.58         -321.429        4.04699e+06     2.85888e+06     4.84712e+06     
370             0.527802        15.4291         35.3875         3570.27         
172.24          -179.926        4.42352         -1386.38        66056.7         
3429.73         -171.727        -0.22063        -13.2846        4.97047e+06     
1.51725e+06     3.69153e+06     1682.38         0.0294192       15.4291         
35.3235         101.291         9.99975         45.0186         0.0366253       
2616.11         2617.04         -1.29097        7.06859         7.07318         
-0.00639216     4.9717e+06      1.51762e+06     3.68372e+06     25.8978         
33.7332         44.3849         560688          7630.15         61.5122         
2.41739         1.72966e+06     2.23959e+06     -60687.6        3636.13         
6700.32         -321.832        4.04401e+06     2.8611e+06      4.84853e+06     
370.5           0.528356        15.4291         35.3867         3576.52         
172.412         -179.955        3.89668         -1472.32        66056.7         
3423.48         -172.013        -0.134927       -11.7167        4.97047e+06     
1.51745e+06     3.69146e+06     1682.25         0.0294192       15.4291         
35.3236         101.294         9.99975         45.0186         0.0366702       
2619.65         2620.58         -1.29416        7.06859         7.07318         
-0.0064         4.97164e+06     1.51781e+06     3.68372e+06     25.8972         
33.7719         44.3999         560849          7629.97         61.5423         
2.42048         1.73148e+06     2.24294e+06     -60848.7        3632.52         
6702.05         -322.235        4.04102e+06     2.86331e+06     4.84994e+06     
371             0.529045        15.4291         35.3859         3581.98         
172.629         -179.984        3.36342         -1558.4         66056.6         
3418.02         -172.332        -0.0478032      -10.128         4.97046e+06     
1.51765e+06     3.69139e+06     1682.09         0.0294192       15.4291         
35.3236         101.297         9.99975         45.0186         0.0367152       
2623.18         2624.11         -1.29737        7.06859         7.07318         
-0.00640785     4.97158e+06     1.51799e+06     3.68372e+06     25.8965         
33.8107         44.4149         561010          7629.79         61.5723         
2.42356         1.73329e+06     2.2463e+06      -61009.9        3628.91         
6703.78         -322.638        4.03804e+06     2.86552e+06     4.85135e+06     
371.5           0.529871        15.4291         35.3852         3586.65         
172.893         179.986         2.82352         -1644.65        66056.6         
3413.35         -172.683        0.0408295       -8.5167         4.97046e+06     
1.51784e+06     3.69132e+06     1681.9          0.0294192       15.4292         
35.3236         101.301         9.99975         45.0186         0.0367602       
2626.72         2627.65         -1.30057        7.06859         7.07319         
-0.0064157      4.97153e+06     1.51818e+06     3.68373e+06     25.8959         
33.8495         44.4299         561171          7629.61         61.6024         
2.42665         1.7351e+06      2.24965e+06     -61171.3        3625.3          
6705.51         -323.04         4.03505e+06     2.86774e+06     4.85276e+06     
372             0.530835        15.4291         35.3844         3590.5          
173.204         179.957         2.27678         -1731.09        66056.7         
3409.5          -173.067        0.131062        -6.88087        4.97046e+06     
1.51804e+06     3.69126e+06     1681.68         0.0294192       15.4292         
35.3237         101.304         9.99975         45.0187         0.0368051       
2630.25         2631.19         -1.30378        7.06858         7.07319         
-0.00642354     4.97147e+06     1.51836e+06     3.68373e+06     25.8953         
33.8883         44.4449         561333          7629.44         61.6325         
2.42973         1.73692e+06     2.253e+06       -61332.9        3621.68         
6707.24         -323.443        4.03206e+06     2.86995e+06     4.85417e+06     
372.5           0.531938        15.4291         35.3836         3593.52         
173.562         179.926         1.72297         -1817.73        66056.7         
3406.48         -173.484        0.222989        -5.2185         4.97045e+06     
1.51824e+06     3.69119e+06     1681.43         0.0294192       15.4292         
35.3237         101.307         9.99975         45.0187         0.0368501       
2633.79         2634.72         -1.307          7.06858         7.07319         
-0.00643139     4.97141e+06     1.51854e+06     3.68373e+06     25.8947         
33.9272         44.4598         561495          7629.26         61.6626         
2.43281         1.73873e+06     2.25636e+06     -61494.7        3618.06         
6708.97         -323.845        4.02907e+06     2.87216e+06     4.85557e+06     
373             0.533183        15.4291         35.3828         3595.71         
173.968         179.896         1.16186         -1904.58        66056.9         
3404.29         -173.932        0.316707        -3.52752        4.97044e+06     
1.51843e+06     3.69112e+06     1681.15         0.0294192       15.4293         
35.3237         101.31          9.99975         45.0187         0.036895        
2637.32         2638.26         -1.31021        7.06858         7.07319         
-0.00643923     4.97135e+06     1.51873e+06     3.68373e+06     25.8941         
33.966          44.4748         561657          7629.08         61.6928         
2.43589         1.74053e+06     2.25971e+06     -61656.8        3614.43         
6710.7          -324.247        4.02608e+06     2.87437e+06     4.85698e+06     
373.5           0.53457         15.4291         35.382          3597.05         
174.423         179.865         0.593195        -1991.66        66057.1         
3402.95         -174.413        0.412319        -1.8058         4.97044e+06     
1.51863e+06     3.69105e+06     1680.83         0.0294192       15.4293         
35.3237         101.313         9.99975         45.0187         0.03694         
2640.85         2641.8          -1.31344        7.06858         7.0732          
-0.00644708     4.97129e+06     1.51891e+06     3.68374e+06     25.8935         
34.0049         44.4897         561819          7628.9          61.7229         
2.43897         1.74234e+06     2.26307e+06     -61819          3610.81         
6712.43         -324.649        4.02309e+06     2.87658e+06     4.85838e+06     
374             0.536102        15.4291         35.3812         3597.51         
174.926         179.833         0.0167405       -2079           66057.3         
3402.49         -174.925        0.509929        -0.0511094      4.97043e+06     
1.51883e+06     3.69098e+06     1680.48         0.0294192       15.4294         
35.3238         101.317         9.99975         45.0187         0.0369849       
2644.39         2645.33         -1.31666        7.06857         7.0732          
-0.00645493     4.97123e+06     1.5191e+06      3.68374e+06     25.8929         
34.0438         44.5046         561981          7628.72         61.7531         
2.44205         1.74414e+06     2.26642e+06     -61981.4        3607.18         
6714.16         -325.051        4.0201e+06      2.87878e+06     4.85978e+06     
374.5           0.53778         15.4291         35.3805         3597.09         
175.479         179.801         -0.567758       -2166.59        66057.6         
3402.91         -175.469        0.609644        1.73884         4.97042e+06     
1.51902e+06     3.6909e+06      1680.09         0.0294192       15.4294         
35.3238         101.32          9.99975         45.0188         0.0370299       
2647.92         2648.87         -1.31989        7.06857         7.0732          
-0.00646277     4.97118e+06     1.51928e+06     3.68374e+06     25.8923         
34.0827         44.5195         562144          7628.54         61.7833         
2.44513         1.74595e+06     2.26978e+06     -62144          3603.54         
6715.88         -325.453        4.0171e+06      2.88099e+06     4.86118e+06     
375             0.539606        15.4291         35.3797         3595.77         
176.083         179.768         -1.16056        -2254.47        66057.9         
3404.23         -176.045        0.711576        3.56642         4.97042e+06     
1.51922e+06     3.69083e+06     1679.68         0.0294192       15.4294         
35.3238         101.323         9.99975         45.0188         0.0370749       
2651.46         2652.41         -1.32312        7.06857         7.07321         
-0.00647062     4.97112e+06     1.51946e+06     3.68375e+06     25.8917         
34.1216         44.5344         562307          7628.35         61.8136         
2.44821         1.74775e+06     2.27314e+06     -62306.9        3599.91         
6717.61         -325.855        4.01411e+06     2.8832e+06      4.86258e+06     
375.5           0.541582        15.4291         35.3789         3593.52         
176.737         179.735         -1.76193        -2342.64        66058.3         
3406.48         -176.651        0.815841        5.43407         4.97041e+06     
1.51942e+06     3.69076e+06     1679.22         0.0294192       15.4295         
35.3239         101.326         9.99975         45.0188         0.0371198       
2654.99         2655.94         -1.32636        7.06856         7.07321         
-0.00647847     4.97106e+06     1.51965e+06     3.68375e+06     25.891          
34.1606         44.5493         562470          7628.17         61.8438         
2.45128         1.74955e+06     2.2765e+06      -62469.9        3596.26         
6719.34         -326.256        4.01111e+06     2.8854e+06      4.86397e+06     
376             0.543709        15.4291         35.3781         3590.32         
177.442         179.702         -2.37215        -2431.13        66058.7         
3409.68         -177.288        0.922556        7.34434         4.9704e+06      
1.51961e+06     3.69069e+06     1678.74         0.0294192       15.4295         
35.3239         101.33          9.99975         45.0188         0.0371648       
2658.53         2659.48         -1.3296         7.06856         7.07321         
-0.00648631     4.971e+06       1.51983e+06     3.68375e+06     25.8904         
34.1995         44.5641         562633          7627.99         61.8741         
2.45436         1.75134e+06     2.27986e+06     -62633.1        3592.62         
6721.06         -326.658        4.00812e+06     2.88761e+06     4.86537e+06     
376.5           0.545988        15.4291         35.3773         3586.17         
178.2           179.668         -2.99148        -2519.94        66059.2         
3413.83         -177.954        1.03184         9.29983         4.97039e+06     
1.51981e+06     3.69061e+06     1678.22         0.0294192       15.4296         
35.3239         101.333         9.99975         45.0189         0.0372097       
2662.06         2663.02         -1.33285        7.06856         7.07321         
-0.00649416     4.97094e+06     1.52002e+06     3.68375e+06     25.8898         
34.2385         44.5789         562797          7627.81         61.9044         
2.45744         1.75314e+06     2.28322e+06     -62796.5        3588.97         
6722.78         -327.059        4.00512e+06     2.88981e+06     4.86676e+06     
377             0.548422        15.4291         35.3765         3581.02         
179.011         179.633         -3.62023        -2609.09        66059.8         
3418.98         -178.65         1.14383         11.3032         4.97038e+06     
1.52e+06        3.69053e+06     1677.66         0.0294192       15.4296         
35.324          101.336         9.99975         45.0189         0.0372547       
2665.59         2666.55         -1.3361         7.06856         7.07322         
-0.006502       4.97088e+06     1.5202e+06      3.68376e+06     25.8892         
34.2775         44.5938         562960          7627.63         61.9347         
2.46051         1.75493e+06     2.28658e+06     -62960.2        3585.32         
6724.51         -327.46         4.00212e+06     2.89201e+06     4.86816e+06     
377.5           0.551013        15.4291         35.3757         3574.85         
179.875         179.598         -4.25881        -2698.59        66060.4         
3425.15         -179.373        1.25863         13.3578         4.97037e+06     
1.5202e+06      3.69046e+06     1677.29         0.0294192       15.4296         
35.324          101.339         9.99975         45.0189         0.0372996       
2669.13         2670.09         -1.33935        7.06855         7.07322         
-0.00650985     4.97083e+06     1.52038e+06     3.68376e+06     25.8886         
34.3165         44.6086         563124          7627.45         61.965          
2.46359         1.75673e+06     2.28994e+06     -63124          3581.67         
6726.23         -327.862        3.99912e+06     2.89422e+06     4.86955e+06     
378             0.553762        15.4292         35.3749         3567.65         
180.793         179.562         -4.90859        -2788.47        66061           
3432.35         -180.124        1.3763          15.4698         4.97036e+06     
1.52039e+06     3.69038e+06     1677.27         0.0294192       15.4297         
35.324          101.343         9.99975         45.0189         0.0373446       
2672.66         2673.63         -1.34261        7.06855         7.07322         
-0.0065177      4.97077e+06     1.52057e+06     3.68376e+06     25.888          
34.3556         44.6234         563288          7627.27         61.9954         
2.46666         1.75852e+06     2.29331e+06     -63288          3578.01         
6727.95         -328.263        3.99612e+06     2.89642e+06     4.87094e+06     
378.5           0.556673        15.4292         35.3741         3559.37         
181.766         179.526         -5.56937        -2878.72        66061.7         
3440.63         -180.902        1.49716         17.6406         4.97034e+06     
1.52059e+06     3.6903e+06      1677.24         0.0294193       15.4297         
35.3241         101.346         9.99975         45.019          0.0373896       
2676.2          2677.16         -1.34587        7.06855         7.07323         
-0.00652554     4.97071e+06     1.52075e+06     3.68377e+06     25.8874         
34.3947         44.6381         563452          7627.08         62.0258         
2.46973         1.7603e+06      2.29667e+06     -63452.3        3574.35         
6729.67         -328.663        3.99311e+06     2.89862e+06     4.87232e+06     
379             0.559746        15.4292         35.3732         3550            
182.796         179.489         -6.24071        -2969.37        66062.5         
3450            -181.705        1.62136         19.871          4.97033e+06     
1.52078e+06     3.69022e+06     1677.22         0.0294193       15.4298         
35.3241         101.349         9.99975         45.019          0.0374345       
2679.73         2680.7          -1.34913        7.06854         7.07323         
-0.00653339     4.97065e+06     1.52094e+06     3.68377e+06     25.8867         
34.4337         44.6529         563617          7626.9          62.0562         
2.4728          1.76209e+06     2.30004e+06     -63616.7        3570.68         
6731.39         -329.064        3.99011e+06     2.90082e+06     4.87371e+06     
379.5           0.562984        15.4292         35.3724         3539.49         
183.881         179.451         -6.92252        -3060.43        66063.3         
3460.51         -182.533        1.74897         22.1627         4.97032e+06     
1.52098e+06     3.69014e+06     1677.19         0.0294193       15.4298         
35.3241         101.352         9.99975         45.019          0.0374795       
2683.27         2684.24         -1.3524         7.06854         7.07323         
-0.00654123     4.97059e+06     1.52112e+06     3.68377e+06     25.8861         
34.4728         44.6676         563781          7626.72         62.0866         
2.47588         1.76387e+06     2.3034e+06      -63781.3        3567.01         
6733.1          -329.465        3.9871e+06      2.90301e+06     4.87509e+06     
380             0.566387        15.4292         35.3716         3527.83         
185.024         179.413         -7.61497        -3151.91        66064.3         
3472.17         -183.383        1.88006         24.5186         4.9703e+06      
1.52117e+06     3.69006e+06     1677.16         0.0294193       15.4298         
35.3242         101.356         9.99975         45.019          0.0375244       
2686.8          2687.77         -1.35567        7.06854         7.07323         
-0.00654908     4.97053e+06     1.5213e+06      3.68377e+06     25.8855         
34.512          44.6824         563946          7626.54         62.117          
2.47895         1.76566e+06     2.30677e+06     -63946.2        3563.34         
6734.82         -329.865        3.98409e+06     2.90521e+06     4.87648e+06     
380.5           0.569957        15.4292         35.3708         3514.96         
186.225         179.374         -8.31849        -3243.82        66065.2         
3485.04         -184.254        2.01477         26.9421         4.97029e+06     
1.52137e+06     3.68998e+06     1677.13         0.0294193       15.4299         
35.3242         101.359         9.99975         45.019          0.0375694       
2690.33         2691.31         -1.35895        7.06854         7.07324         
-0.00655693     4.97048e+06     1.52149e+06     3.68378e+06     25.8849         
34.5511         44.6971         564111          7626.35         62.1475         
2.48202         1.76744e+06     2.31014e+06     -64111.2        3559.67         
6736.54         -330.265        3.98109e+06     2.90741e+06     4.87786e+06     
381             0.573695        15.4292         35.3699         3500.87         
187.483         179.334         -9.03358        -3336.17        66066.3         
3499.13         -185.145        2.15326         29.4373         4.97027e+06     
1.52156e+06     3.6899e+06      1677.09         0.0294193       15.4299         
35.3242         101.362         9.99975         45.0191         0.0376143       
2693.87         2694.85         -1.36223        7.06853         7.07324         
-0.00656477     4.97042e+06     1.52167e+06     3.68378e+06     25.8842         
34.5902         44.7118         564276          7626.17         62.178          
2.48509         1.76922e+06     2.31351e+06     -64276.4        3555.99         
6738.25         -330.666        3.97808e+06     2.9096e+06      4.87924e+06     
381.5           0.577602        15.4292         35.3691         3485.51         
188.8           179.293         -9.76081        -3428.96        66067.4         
3514.49         -186.053        2.29572         32.0083         4.97026e+06     
1.52176e+06     3.68981e+06     1677.06         0.0294193       15.4299         
35.3243         101.366         9.99975         45.0191         0.0376593       
2697.4          2698.38         -1.36551        7.06853         7.07324         
-0.00657262     4.97036e+06     1.52186e+06     3.68378e+06     25.8836         
34.6294         44.7265         564442          7625.99         62.2085         
2.48815         1.77099e+06     2.31688e+06     -64441.9        3552.31         
6739.97         -331.066        3.97507e+06     2.9118e+06      4.88062e+06     
382             0.581679        15.4292         35.3683         3468.85         
190.176         179.252         -10.5007        -3522.22        66068.6         
3531.15         -186.975        2.44232         34.6591         4.97024e+06     
1.52195e+06     3.68973e+06     1677.03         0.0294193       15.43           
35.3243         101.369         9.99975         45.0191         0.0377042       
2700.94         2701.92         -1.3688         7.06853         7.07325         
-0.00658047     4.9703e+06      1.52204e+06     3.68379e+06     25.883          
34.6686         44.7411         564607          7625.8          62.239          
2.49122         1.77277e+06     2.32025e+06     -64607.5        3548.62         
6741.68         -331.466        3.97206e+06     2.91399e+06     4.882e+06       
382.5           0.585928        15.4292         35.3674         3450.84         
191.612         179.209         -11.2536        -3615.94        66069.8         
3549.16         -187.91         2.59323         37.3935         4.97022e+06     
1.52215e+06     3.68964e+06     1676.99         0.0294193       15.43           
35.3243         101.372         9.99975         45.0191         0.0377492       
2704.47         2705.46         -1.37209        7.06853         7.07325         
-0.00658831     4.97024e+06     1.52222e+06     3.68379e+06     25.8824         
34.7078         44.7558         564773          7625.62         62.2696         
2.49429         1.77454e+06     2.32362e+06     -64773.3        3544.93         
6743.39         -331.866        3.96904e+06     2.91619e+06     4.88337e+06     
383             0.590349        15.4293         35.3666         3431.44         
193.108         179.166         -12.02          -3710.13        66071.2         
3568.56         -188.854        2.74858         40.2155         4.9702e+06      
1.52234e+06     3.68955e+06     1676.95         0.0294193       15.4301         
35.3244         101.375         9.99975         45.0192         0.0377942       
2708.01         2708.99         -1.37539        7.06852         7.07325         
-0.00659616     4.97018e+06     1.52241e+06     3.68379e+06     25.8818         
34.7471         44.7704         564939          7625.43         62.3001         
2.49736         1.77631e+06     2.32699e+06     -64939.4        3541.24         
6745.11         -332.265        3.96603e+06     2.91838e+06     4.88475e+06     
383.5           0.594943        15.4293         35.3657         3410.61         
194.665         179.122         -12.8002        -3804.8         66072.6         
3589.39         -189.805        2.90853         43.1285         4.97018e+06     
1.52253e+06     3.68946e+06     1676.91         0.0294193       15.4301         
35.3244         101.379         9.99975         45.0192         0.0378391       
2711.54         2712.53         -1.37869        7.06852         7.07325         
-0.006604       4.97012e+06     1.52259e+06     3.68379e+06     25.8811         
34.7863         44.785          565106          7625.25         62.3307         
2.50042         1.77808e+06     2.33036e+06     -65105.6        3537.55         
6746.82         -332.665        3.96301e+06     2.92057e+06     4.88612e+06     
384             0.59971         15.4293         35.3649         3388.3          
196.283         179.077         -13.5945        -3899.94        66074.1         
3611.7          -190.759        3.07322         46.1361         4.97016e+06     
1.52273e+06     3.68937e+06     1676.87         0.0294193       15.4301         
35.3244         101.382         9.99975         45.0192         0.0378841       
2715.07         2716.07         -1.38199        7.06852         7.07326         
-0.00661185     4.97007e+06     1.52278e+06     3.6838e+06      25.8805         
34.8256         44.7996         565272          7625.07         62.3613         
2.50349         1.77985e+06     2.33374e+06     -65272          3533.85         
6748.53         -333.064        3.96e+06        2.92276e+06     4.88749e+06     
384.5           0.60465         15.4293         35.364          3364.46         
197.962         179.031         -14.4033        -3995.56        66075.7         
3635.54         -191.712        3.2428          49.242          4.97014e+06     
1.52292e+06     3.68928e+06     1676.83         0.0294193       15.4302         
35.3244         101.385         9.99975         45.0192         0.037929        
2718.61         2719.6          -1.3853         7.06851         7.07326         
-0.0066197      4.97001e+06     1.52296e+06     3.6838e+06      25.8799         
34.8649         44.8142         565439          7624.88         62.392          
2.50655         1.78162e+06     2.33711e+06     -65438.7        3530.14         
6750.24         -333.464        3.95698e+06     2.92495e+06     4.88886e+06     
385             0.609764        15.4293         35.3632         3339.04         
199.702         178.984         -15.2267        -4091.65        66077.3         
3660.96         -192.661        3.4174          52.4495         4.97012e+06     
1.52311e+06     3.68919e+06     1676.78         0.0294193       15.4302         
35.3245         101.389         9.99975         45.0192         0.037974        
2722.14         2723.14         -1.38861        7.06851         7.07326         
-0.00662754     4.96995e+06     1.52314e+06     3.6838e+06      25.8792         
34.9042         44.8288         565605          7624.7          62.4226         
2.50961         1.78338e+06     2.34049e+06     -65605.5        3526.44         
6751.95         -333.863        3.95396e+06     2.92714e+06     4.89023e+06     
385.5           0.61505         15.4294         35.3623         3311.99         
201.504         178.936         -16.0652        -4188.22        66079.1         
3688.01         -193.601        3.59715         55.7623         4.97009e+06     
1.52331e+06     3.68909e+06     1676.74         0.0294193       15.4303         
35.3245         101.392         9.99975         45.0193         0.0380189       
2725.68         2726.68         -1.39193        7.06851         7.07327         
-0.00663539     4.96989e+06     1.52333e+06     3.68381e+06     25.8786         
34.9435         44.8433         565773          7624.51         62.4533         
2.51268         1.78514e+06     2.34386e+06     -65772.5        3522.73         
6753.65         -334.262        3.95094e+06     2.92933e+06     4.8916e+06      
386             0.620509        15.4294         35.3614         3283.26         
203.367         178.886         -16.919         -4285.25        66080.9         
3716.74         -194.528        3.78218         59.1839         4.97007e+06     
1.5235e+06      3.689e+06       1676.69         0.0294193       15.4303         
35.3245         101.395         9.99975         45.0193         0.0380639       
2729.21         2730.21         -1.39525        7.06851         7.07327         
-0.00664324     4.96983e+06     1.52351e+06     3.68381e+06     25.878          
34.9829         44.8579         565940          7624.33         62.484          
